2016-04-21,759.140015,3060500
2016-04-20,752.669983,1529200
2016-04-19,753.929993,2030500
2016-04-18,766.609985,1556000
2016-04-15,759.00,1809300
2016-04-14,753.200012,1135300
2016-04-13,751.719971,1707100
2016-04-12,743.090027,1353000
2016-04-11,736.099976,1220100
2016-04-08,739.150024,1290800
2016-04-07,740.280029,1453200
2016-04-06,745.690002,1053700
2016-04-05,737.799988,1132300
2016-04-04,745.289978,1134200
2016-04-01,749.909973,1576700
2016-03-31,744.950012,1718800
2016-03-30,750.530029,1782400
2016-03-29,744.77002,1903800
2016-03-28,733.530029,1301300
2016-03-24,735.299988,1594900
2016-03-23,738.059998,1432100
2016-03-22,740.75,1269700
2016-03-21,742.090027,1836500
2016-03-18,737.599976,2980700
2016-03-17,737.780029,1860800
2016-03-16,736.090027,1624400
2016-03-15,728.330017,1721000
2016-03-14,730.48999,1718300
2016-03-11,726.820007,1970800
2016-03-10,712.820007,2833500
2016-03-09,705.23999,1421500
2016-03-08,693.969971,2076300
2016-03-07,695.159973,2985100
2016-03-04,710.890015,1972100
2016-03-03,712.419983,1958000
2016-03-02,718.849976,1629000
2016-03-01,718.809998,2151400
2016-02-29,697.77002,2481100
2016-02-26,705.070007,2243500
2016-02-25,705.75,1642200
2016-02-24,699.559998,1963600
2016-02-23,695.849976,2009300
2016-02-22,706.460022,1949800
2016-02-19,700.909973,1589300
2016-02-18,697.349976,1883200
2016-02-17,708.400024,2492600
2016-02-16,691.00,2520000
2016-02-12,682.400024,2141400
2016-02-11,683.109985,3024000
2016-02-10,684.119995,2638000
2016-02-09,678.109985,3608900
2016-02-08,682.73999,4247400
2016-02-05,683.570007,5105700
2016-02-04,708.01001,5168700
2016-02-03,726.950012,6171000
2016-02-02,764.650024,6348100
2016-02-01,752.00,5139200
2016-01-29,742.950012,3474300
2016-01-28,730.960022,2676400
2016-01-27,699.98999,2194200
2016-01-26,713.039978,1331700
2016-01-25,711.669983,1711700
2016-01-22,725.25,2011800
2016-01-21,706.590027,2412200
2016-01-20,698.450012,3445000
2016-01-19,701.789978,2268100
2016-01-15,694.450012,3592400
2016-01-14,714.719971,2225800
2016-01-13,700.559998,2501700
2016-01-12,726.070007,2024500
2016-01-11,716.030029,2090600
2016-01-08,714.469971,2450900
2016-01-07,726.390015,2963700
2016-01-06,743.619995,1947000
2016-01-05,742.580017,1950700
2016-01-04,741.840027,3272800
